,warehouse,date,Predicted roads
328,Reims,2021-05-28,"[['Reims', 'Troyes', 'Dijon', 'Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Mulhouse', 'Épinal'], ['Reims', 'Nancy'], ['Reims', 'Épinal', 'Belfort', 'Mulhouse', 'Colmar'], ['Reims', 'Belfort'], ['Reims', 'Besançon'], ['Reims'], ['Reims', 'Tourcoing', 'Roubaix'], ['Reims', 'Metz', 'Strasbourg', 'Nancy'], ['Reims', 'Lille', 'Tourcoing'], ['Reims', 'Épinal'], ['Reims', 'Troyes'], ['Reims', 'Strasbourg']]"
329,Reims,2021-05-29,"[['Reims'], ['Reims', 'Roubaix', 'Colmar'], ['Reims', 'Dijon', 'Troyes'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Strasbourg'], ['Reims', 'Metz', 'Strasbourg'], ['Reims', 'Mulhouse', 'Épinal'], ['Reims'], ['Reims', 'Colmar'], ['Reims', 'Belfort'], ['Reims', 'Besançon'], ['Reims'], ['Reims'], ['Reims', 'Lille', 'Tourcoing'], ['Reims', 'Nancy'], ['Reims', 'Nancy'], ['Reims', 'Besançon', 'Belfort', 'Mulhouse'], ['Reims', 'Roubaix', 'Tourcoing'], ['Reims', 'Troyes'], ['Reims', 'Nancy', 'Strasbourg']]"
330,Reims,2021-05-30,"[['Reims', 'Strasbourg', 'Dijon'], ['Reims', 'Tourcoing', 'Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Mulhouse'], ['Reims', 'Épinal', 'Mulhouse', 'Colmar'], ['Reims', 'Troyes', 'Belfort', 'Colmar'], ['Reims'], ['Reims', 'Besançon', 'Dijon', 'Troyes', 'Reims'], ['Reims'], ['Reims', 'Besançon'], ['Reims', 'Nancy', 'Troyes'], ['Reims', 'Nancy'], ['Reims', 'Nancy'], ['Reims'], ['Reims', 'Metz', 'Strasbourg'], ['Reims', 'Lille', 'Roubaix']]"
331,Reims,2021-05-31,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Épinal'], ['Reims', 'Metz', 'Strasbourg'], ['Reims', 'Troyes'], ['Reims'], ['Reims', 'Colmar', 'Mulhouse', 'Épinal'], ['Reims', 'Roubaix', 'Tourcoing', 'Metz'], ['Reims', 'Nancy'], ['Reims', 'Nancy'], ['Reims', 'Lille'], ['Reims', 'Strasbourg'], ['Reims', 'Belfort', 'Besançon', 'Dijon'], ['Reims', 'Épinal'], ['Reims', 'Roubaix']]"
332,Reims,2021-06-01,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Strasbourg', 'Colmar', 'Troyes'], ['Reims', 'Mulhouse', 'Épinal'], ['Reims'], ['Reims'], ['Reims', 'Dijon'], ['Reims', 'Belfort', 'Mulhouse', 'Épinal'], ['Reims', 'Belfort', 'Colmar', 'Strasbourg'], ['Reims', 'Metz'], ['Reims', 'Roubaix'], ['Reims', 'Lille', 'Roubaix'], ['Reims', 'Épinal'], ['Reims', 'Nancy'], ['Reims', 'Troyes'], ['Reims', 'Épinal', 'Besançon', 'Dijon'], ['Reims', 'Metz'], ['Reims', 'Roubaix', 'Tourcoing', 'Lille']]"
333,Reims,2021-06-02,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Colmar', 'Mulhouse', 'Belfort'], ['Reims', 'Épinal', 'Mulhouse'], ['Reims'], ['Reims', 'Dijon'], ['Reims'], ['Reims', 'Lille', 'Strasbourg'], ['Reims', 'Tourcoing', 'Roubaix'], ['Reims', 'Épinal'], ['Reims', 'Metz', 'Épinal'], ['Reims', 'Nancy', 'Troyes'], ['Reims', 'Troyes', 'Metz'], ['Reims', 'Roubaix', 'Tourcoing']]"
334,Reims,2021-06-03,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Dijon', 'Besançon', 'Épinal'], ['Reims', 'Troyes'], ['Reims', 'Mulhouse'], ['Reims', 'Colmar'], ['Reims', 'Colmar', 'Mulhouse', 'Belfort'], ['Reims', 'Roubaix', 'Tourcoing', 'Épinal'], ['Reims', 'Metz'], ['Reims', 'Strasbourg', 'Nancy'], ['Reims', 'Lille', 'Tourcoing', 'Roubaix']]"
335,Reims,2021-06-04,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Mulhouse'], ['Reims', 'Metz', 'Épinal'], ['Reims', 'Belfort'], ['Reims', 'Dijon', 'Belfort', 'Mulhouse', 'Épinal'], ['Reims', 'Troyes'], ['Reims', 'Dijon', 'Besançon', 'Mulhouse'], ['Reims', 'Colmar'], ['Reims', 'Lille', 'Tourcoing', 'Roubaix', 'Nancy'], ['Reims', 'Colmar'], ['Reims', 'Mulhouse', 'Strasbourg'], ['Reims', 'Roubaix']]"
336,Reims,2021-06-05,"[['Reims', 'Strasbourg', 'Colmar'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Troyes'], ['Reims', 'Strasbourg', 'Colmar', 'Mulhouse', 'Épinal'], ['Reims'], ['Reims'], ['Reims', 'Metz', 'Roubaix'], ['Reims', 'Nancy', 'Mulhouse', 'Reims'], ['Reims', 'Roubaix'], ['Reims'], ['Reims', 'Metz', 'Reims'], ['Reims', 'Troyes', 'Dijon', 'Besançon', 'Épinal'], ['Reims', 'Belfort', 'Épinal'], ['Reims', 'Roubaix', 'Tourcoing', 'Lille', 'Troyes']]"
337,Reims,2021-06-06,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Lille', 'Tourcoing', 'Roubaix', 'Strasbourg', 'Épinal', 'Dijon'], ['Reims', 'Metz', 'Mulhouse', 'Nancy'], ['Reims', 'Besançon', 'Belfort', 'Mulhouse', 'Colmar', 'Strasbourg', 'Nancy'], ['Reims', 'Troyes'], ['Reims', 'Troyes', 'Épinal'], ['Reims', 'Troyes', 'Dijon'], ['Reims', 'Metz']]"
338,Reims,2021-06-07,"[['Reims'], ['Reims', 'Colmar', 'Belfort'], ['Reims', 'Strasbourg', 'Nancy', 'Reims'], ['Reims', 'Mulhouse', 'Belfort', 'Dijon'], ['Reims', 'Nancy'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Metz', 'Strasbourg', 'Mulhouse', 'Épinal'], ['Reims'], ['Reims', 'Troyes'], ['Reims', 'Troyes'], ['Reims', 'Roubaix', 'Tourcoing', 'Lille'], ['Reims', 'Besançon']]"
339,Reims,2021-06-08,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Nancy', 'Colmar', 'Mulhouse'], ['Reims', 'Belfort'], ['Reims', 'Besançon', 'Strasbourg'], ['Reims', 'Dijon', 'Troyes'], ['Reims', 'Strasbourg', 'Nancy'], ['Reims'], ['Reims', 'Roubaix'], ['Reims', 'Tourcoing', 'Roubaix'], ['Reims', 'Lille'], ['Reims', 'Metz'], ['Reims', 'Mulhouse'], ['Reims', 'Belfort', 'Besançon'], ['Reims', 'Lille']]"
340,Reims,2021-06-09,"[['Reims', 'Troyes', 'Metz'], ['Reims', 'Roubaix'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Strasbourg', 'Colmar', 'Mulhouse', 'Besançon', 'Dijon'], ['Reims', 'Metz', 'Nancy'], ['Reims', 'Belfort', 'Mulhouse'], ['Reims', 'Besançon', 'Belfort', 'Mulhouse', 'Épinal'], ['Reims'], ['Reims'], ['Reims', 'Lille', 'Tourcoing', 'Roubaix'], ['Reims', 'Belfort'], ['Reims', 'Épinal', 'Colmar', 'Strasbourg'], ['Reims', 'Troyes', 'Dijon', 'Besançon'], ['Reims', 'Lille']]"
341,Reims,2021-06-10,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Épinal'], ['Reims', 'Troyes', 'Dijon'], ['Reims', 'Besançon'], ['Reims', 'Belfort'], ['Reims', 'Besançon'], ['Reims', 'Belfort'], ['Reims', 'Dijon'], ['Reims', 'Nancy', 'Colmar', 'Mulhouse'], ['Reims', 'Metz'], ['Reims', 'Strasbourg'], ['Reims', 'Lille', 'Tourcoing', 'Roubaix']]"
342,Reims,2021-06-11,"[['Reims', 'Épinal'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Troyes', 'Dijon'], ['Reims'], ['Reims'], ['Reims', 'Troyes', 'Dijon'], ['Reims', 'Besançon', 'Belfort'], ['Reims', 'Belfort'], ['Reims', 'Metz'], ['Reims', 'Belfort', 'Besançon'], ['Reims', 'Roubaix', 'Metz'], ['Reims', 'Lille'], ['Reims', 'Tourcoing', 'Roubaix'], ['Reims', 'Strasbourg', 'Épinal'], ['Reims', 'Strasbourg'], ['Reims', 'Nancy', 'Colmar', 'Mulhouse'], ['Reims', 'Lille', 'Tourcoing']]"
343,Reims,2021-06-12,"[['Reims', 'Colmar', 'Mulhouse', 'Épinal'], ['Reims', 'Épinal', 'Mulhouse'], ['Reims', 'Belfort'], ['Reims', 'Dijon', 'Besançon', 'Belfort'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Strasbourg', 'Colmar'], ['Reims', 'Épinal'], ['Reims'], ['Reims', 'Metz'], ['Reims', 'Lille'], ['Reims', 'Tourcoing', 'Lille'], ['Reims', 'Metz', 'Nancy', 'Épinal'], ['Reims', 'Troyes'], ['Reims', 'Roubaix', 'Tourcoing']]"
344,Reims,2021-06-13,"[['Reims', 'Roubaix', 'Épinal'], ['Reims', 'Nancy', 'Mulhouse', 'Belfort'], ['Reims', 'Épinal', 'Nancy'], ['Reims', 'Strasbourg', 'Colmar', 'Mulhouse'], ['Reims', 'Roubaix', 'Tourcoing', 'Lille'], ['Reims', 'Dijon', 'Nancy', 'Metz'], ['Reims', 'Troyes', 'Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Colmar', 'Strasbourg'], ['Reims'], ['Reims', 'Besançon', 'Belfort'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Roubaix'], ['Reims']]"
345,Reims,2021-06-14,"[['Reims', 'Strasbourg'], ['Reims', 'Nancy', 'Besançon'], ['Reims', 'Nancy', 'Strasbourg'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Troyes', 'Dijon'], ['Reims', 'Colmar', 'Épinal', 'Reims'], ['Reims'], ['Reims'], ['Reims', 'Colmar', 'Besançon'], ['Reims', 'Épinal'], ['Reims', 'Nancy'], ['Reims', 'Épinal', 'Mulhouse', 'Belfort'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Roubaix', 'Tourcoing', 'Lille'], ['Reims', 'Metz'], ['Reims', 'Roubaix'], ['Reims', 'Roubaix']]"
346,Reims,2021-06-15,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Troyes'], ['Reims', 'Colmar', 'Belfort'], ['Reims', 'Besançon', 'Belfort', 'Mulhouse', 'Épinal'], ['Reims', 'Nancy', 'Strasbourg'], ['Reims', 'Nancy'], ['Reims', 'Roubaix'], ['Reims', 'Lille', 'Metz'], ['Reims', 'Strasbourg', 'Metz'], ['Reims', 'Dijon'], ['Reims', 'Tourcoing']]"
347,Reims,2021-06-16,"[['Reims', 'Épinal', 'Strasbourg'], ['Reims', 'Colmar', 'Belfort', 'Besançon', 'Dijon'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Troyes'], ['Reims', 'Nancy'], ['Reims', 'Roubaix'], ['Reims'], ['Reims', 'Mulhouse', 'Belfort'], ['Reims', 'Nancy'], ['Reims', 'Metz'], ['Reims'], ['Reims', 'Roubaix', 'Tourcoing', 'Lille']]"
348,Reims,2021-06-17,"[['Reims', 'Roubaix', 'Tourcoing'], ['Reims', 'Strasbourg', 'Nancy', 'Reims'], ['Reims', 'Nancy'], ['Reims', 'Mulhouse', 'Épinal'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Nancy', 'Strasbourg', 'Colmar', 'Belfort', 'Besançon', 'Dijon'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Lille'], ['Reims'], ['Reims'], ['Reims', 'Troyes'], ['Reims'], ['Reims', 'Troyes', 'Metz', 'Tourcoing', 'Lille']]"
349,Reims,2021-06-18,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Mulhouse', 'Colmar', 'Strasbourg', 'Metz'], ['Reims', 'Épinal', 'Troyes'], ['Reims', 'Dijon', 'Belfort'], ['Reims'], ['Reims', 'Metz', 'Roubaix'], ['Reims', 'Lille'], ['Reims'], ['Reims', 'Besançon', 'Nancy'], ['Reims', 'Troyes'], ['Reims'], ['Reims', 'Tourcoing', 'Roubaix'], ['Reims', 'Lille', 'Tourcoing']]"
350,Reims,2021-06-19,"[['Reims', 'Épinal', 'Mulhouse', 'Colmar'], ['Reims', 'Troyes'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Épinal', 'Besançon'], ['Reims'], ['Reims', 'Dijon'], ['Reims', 'Épinal'], ['Reims'], ['Reims', 'Roubaix', 'Tourcoing', 'Roubaix'], ['Reims', 'Nancy', 'Metz'], ['Reims', 'Nancy', 'Colmar', 'Strasbourg'], ['Reims', 'Roubaix', 'Lille'], ['Reims', 'Belfort', 'Mulhouse'], ['Reims'], ['Reims'], ['Reims', 'Tourcoing']]"
351,Reims,2021-06-20,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Strasbourg', 'Colmar', 'Reims'], ['Reims', 'Épinal', 'Mulhouse', 'Belfort', 'Troyes'], ['Reims', 'Dijon', 'Besançon'], ['Reims', 'Épinal'], ['Reims', 'Lille'], ['Reims', 'Nancy'], ['Reims', 'Dijon', 'Épinal'], ['Reims', 'Roubaix', 'Tourcoing']]"
352,Reims,2021-06-21,"[['Reims', 'Roubaix', 'Tourcoing'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Troyes', 'Lille', 'Tourcoing'], ['Reims', 'Belfort'], ['Reims', 'Nancy', 'Épinal', 'Mulhouse', 'Belfort', 'Besançon'], ['Reims'], ['Reims', 'Dijon'], ['Reims'], ['Reims', 'Mulhouse', 'Strasbourg'], ['Reims', 'Épinal', 'Colmar', 'Strasbourg', 'Nancy'], ['Reims', 'Metz', 'Épinal'], ['Reims', 'Dijon'], ['Reims']]"
353,Reims,2021-06-22,"[['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims'], ['Reims', 'Metz', 'Strasbourg'], ['Reims', 'Mulhouse', 'Colmar'], ['Reims', 'Belfort'], ['Reims'], ['Reims', 'Besançon'], ['Reims', 'Troyes'], ['Reims'], ['Reims', 'Roubaix', 'Tourcoing'], ['Reims', 'Troyes', 'Épinal', 'Nancy', 'Metz'], ['Reims', 'Dijon', 'Besançon'], ['Reims'], ['Reims', 'Besançon', 'Belfort'], ['Reims', 'Dijon'], ['Reims', 'Metz', 'Strasbourg', 'Mulhouse'], ['Reims', 'Lille', 'Tourcoing', 'Roubaix']]"
